age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
29;technician;unmarried;university.degree;no;no;no;cellular;jun;thu;442;no
72;retired;married;basic.6y;no;yes;no;cellular;jul;wed;143;yes
28;technician;unmarried;professional.course;no;no;no;cellular;may;wed;687;yes
34;entrepreneur;unmarried;professional.course;no;no;no;telephone;jun;tue;76;no
34;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;fri;247;no
30;technician;married;professional.course;no;yes;no;cellular;oct;tue;427;yes
28;technician;unmarried;professional.course;no;yes;yes;cellular;jun;fri;149;yes
37;admin.;unmarried;high.school;no;yes;no;telephone;jun;tue;384;no
24;management;unmarried;university.degree;no;yes;no;cellular;may;thu;45;no
29;management;unmarried;university.degree;no;no;no;cellular;apr;mon;190;no
26;admin.;married;high.school;no;yes;yes;cellular;jun;wed;275;yes
59;retired;married;professional.course;no;no;no;telephone;may;wed;560;yes
36;blue-collar;unmarried;basic.9y;no;no;yes;telephone;may;thu;465;no
42;admin.;married;basic.6y;no;no;no;telephone;jul;tue;340;no
34;services;married;high.school;no;no;no;telephone;may;thu;791;yes
38;blue-collar;unmarried;basic.6y;no;no;no;cellular;nov;wed;520;no
25;services;unmarried;high.school;no;yes;no;cellular;jun;thu;239;yes
41;blue-collar;unmarried;basic.9y;no;no;no;telephone;jun;mon;123;no
38;admin.;unmarried;basic.9y;no;no;no;telephone;may;fri;387;no
37;blue-collar;unmarried;high.school;no;yes;yes;telephone;may;wed;131;no
28;services;unmarried;university.degree;no;yes;no;cellular;jul;wed;90;no
32;services;married;high.school;no;no;yes;telephone;may;fri;206;no
34;blue-collar;married;basic.9y;no;yes;yes;telephone;may;wed;1479;yes
37;blue-collar;unmarried;professional.course;no;no;no;cellular;aug;tue;109;no
33;blue-collar;unmarried;basic.9y;no;yes;no;cellular;may;fri;392;no
55;technician;unmarried;professional.course;no;yes;no;cellular;nov;mon;165;no
34;self-employed;unmarried;university.degree;no;no;yes;telephone;nov;tue;85;yes
51;admin.;unmarried;university.degree;no;yes;yes;cellular;apr;wed;233;no
31;admin.;unmarried;basic.9y;no;no;no;telephone;may;wed;80;no
55;retired;married;professional.course;no;yes;no;telephone;may;thu;301;no
31;admin.;unmarried;university.degree;no;yes;yes;cellular;jul;thu;120;no
36;technician;married;professional.course;no;no;yes;cellular;apr;fri;239;no
36;admin.;married;high.school;no;yes;no;telephone;jun;thu;285;no
42;admin.;unmarried;high.school;no;no;no;cellular;sep;thu;209;yes
34;technician;married;university.degree;no;yes;no;cellular;nov;wed;686;yes
39;technician;married;university.degree;no;no;yes;cellular;nov;tue;1437;yes
43;management;married;university.degree;no;yes;no;cellular;apr;mon;87;no
35;services;married;basic.6y;no;no;no;cellular;may;mon;592;yes
30;blue-collar;unmarried;basic.9y;no;yes;yes;cellular;jul;mon;90;no
50;technician;married;high.school;no;yes;no;cellular;dec;mon;229;yes
33;management;married;university.degree;no;yes;no;cellular;nov;fri;237;yes
46;management;married;basic.6y;no;no;no;cellular;may;mon;966;yes
53;management;married;university.degree;no;yes;no;cellular;nov;thu;888;yes
51;management;married;university.degree;no;no;no;cellular;aug;fri;159;no
46;management;married;high.school;no;no;no;cellular;aug;wed;322;no
21;admin.;unmarried;basic.9y;no;yes;yes;telephone;may;tue;171;no
27;blue-collar;unmarried;basic.4y;no;yes;no;cellular;apr;thu;240;no
24;student;unmarried;high.school;no;no;no;cellular;jun;tue;253;no
35;technician;unmarried;university.degree;no;no;no;telephone;jul;fri;455;no
48;blue-collar;married;basic.9y;no;yes;no;cellular;may;tue;268;yes
27;student;unmarried;basic.9y;no;yes;yes;cellular;jun;tue;107;yes
30;admin.;married;university.degree;no;no;no;telephone;oct;wed;313;yes
38;admin.;unmarried;university.degree;no;no;no;cellular;may;mon;114;no
44;technician;unmarried;professional.course;no;yes;no;telephone;may;wed;300;no
30;admin.;married;university.degree;no;no;no;telephone;may;thu;72;no
29;technician;unmarried;professional.course;no;no;no;telephone;may;wed;199;no
33;technician;unmarried;basic.9y;no;yes;no;cellular;jul;thu;144;no
34;management;married;university.degree;no;yes;yes;cellular;apr;mon;107;yes
26;services;unmarried;high.school;no;yes;no;cellular;jul;wed;75;no
34;admin.;married;professional.course;no;yes;no;cellular;aug;wed;276;no
55;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;203;no
35;admin.;married;university.degree;no;yes;no;cellular;apr;thu;330;yes
30;unemployed;unmarried;basic.9y;no;no;no;cellular;apr;wed;142;yes
43;admin.;unmarried;university.degree;no;yes;no;cellular;jul;mon;48;no
45;blue-collar;unmarried;university.degree;no;no;no;cellular;jul;thu;291;no
26;student;unmarried;high.school;no;no;no;telephone;jun;mon;901;yes
41;technician;married;professional.course;no;yes;yes;cellular;apr;mon;168;no
48;admin.;married;university.degree;no;yes;no;cellular;apr;thu;141;yes
32;admin.;unmarried;university.degree;no;no;no;cellular;jul;fri;306;no
36;technician;unmarried;high.school;no;yes;yes;telephone;may;tue;193;no
50;management;married;university.degree;no;no;no;cellular;nov;tue;66;no
35;services;married;high.school;no;no;no;telephone;may;fri;1349;yes
39;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;393;no
26;services;unmarried;basic.9y;no;no;yes;telephone;may;fri;83;no
27;admin.;unmarried;university.degree;no;yes;no;cellular;may;mon;471;no
25;admin.;unmarried;university.degree;no;yes;yes;cellular;may;tue;500;no
39;management;unmarried;university.degree;no;yes;no;cellular;apr;fri;271;yes
50;blue-collar;married;basic.4y;no;yes;yes;cellular;aug;mon;69;no
45;self-employed;unmarried;high.school;no;no;no;telephone;jun;wed;165;no
33;technician;unmarried;university.degree;no;no;no;cellular;may;fri;204;no
21;services;unmarried;high.school;no;yes;yes;cellular;apr;thu;820;no
35;management;unmarried;university.degree;no;no;no;cellular;may;fri;296;no
32;management;unmarried;university.degree;no;no;no;cellular;may;thu;162;no
34;admin.;unmarried;university.degree;no;no;no;telephone;oct;tue;135;yes
35;admin.;married;university.degree;no;yes;no;cellular;mar;mon;378;yes
27;blue-collar;unmarried;basic.6y;no;no;no;telephone;may;mon;603;no
24;services;unmarried;basic.9y;no;yes;no;telephone;jul;wed;184;no
21;student;unmarried;high.school;no;yes;no;cellular;aug;tue;263;yes
36;technician;married;professional.course;no;yes;no;telephone;may;fri;84;no
30;blue-collar;married;basic.6y;no;yes;yes;cellular;jul;wed;1018;yes
28;self-employed;unmarried;university.degree;no;yes;no;telephone;jul;wed;51;no
34;blue-collar;married;basic.9y;no;yes;yes;telephone;may;wed;180;no
31;technician;unmarried;university.degree;no;yes;no;telephone;may;fri;14;no
45;management;married;university.degree;no;yes;yes;cellular;nov;mon;789;yes
76;retired;married;university.degree;no;no;no;cellular;dec;thu;103;no
42;blue-collar;married;basic.4y;no;yes;no;telephone;may;wed;24;no
50;admin.;married;university.degree;no;yes;no;telephone;may;wed;686;no
36;admin.;unmarried;university.degree;no;no;no;cellular;nov;thu;105;no
51;technician;married;professional.course;no;yes;no;cellular;aug;thu;1226;yes
31;blue-collar;unmarried;basic.9y;no;yes;no;cellular;may;mon;106;no
30;entrepreneur;unmarried;university.degree;no;no;no;cellular;apr;thu;202;yes
41;technician;married;professional.course;no;no;no;cellular;mar;fri;229;yes
40;self-employed;married;university.degree;no;yes;no;cellular;apr;thu;236;no
48;blue-collar;married;basic.6y;no;yes;no;telephone;may;fri;290;yes
24;technician;unmarried;university.degree;no;yes;yes;cellular;nov;tue;467;yes
39;housemaid;married;basic.4y;no;yes;no;cellular;oct;fri;135;no
36;blue-collar;married;basic.4y;no;yes;no;telephone;may;tue;249;no
26;student;unmarried;high.school;no;yes;yes;telephone;may;wed;61;no
29;management;married;university.degree;no;yes;no;cellular;may;wed;281;yes
31;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;935;yes
56;admin.;married;university.degree;no;no;no;cellular;jul;fri;139;no
30;admin.;married;university.degree;no;yes;no;telephone;jun;wed;299;no
38;blue-collar;married;basic.6y;no;no;yes;cellular;jun;fri;148;no
31;technician;unmarried;high.school;no;no;no;cellular;may;wed;37;no
38;housemaid;married;basic.9y;no;no;no;telephone;may;wed;92;no
28;student;unmarried;university.degree;no;yes;no;telephone;aug;wed;6;no
39;admin.;married;university.degree;no;yes;no;cellular;jul;thu;79;no
60;retired;married;university.degree;no;no;no;cellular;aug;wed;576;yes
29;admin.;unmarried;high.school;no;yes;yes;cellular;jul;thu;104;no
33;admin.;unmarried;university.degree;no;no;yes;cellular;may;thu;49;no
53;services;married;basic.9y;no;yes;no;telephone;jul;tue;723;no
34;admin.;unmarried;university.degree;no;yes;no;telephone;jun;mon;100;no
54;admin.;married;professional.course;no;no;no;telephone;may;mon;564;no
29;technician;unmarried;professional.course;no;yes;no;cellular;sep;mon;157;no
30;admin.;unmarried;high.school;no;yes;no;cellular;nov;wed;109;no
39;management;married;university.degree;no;yes;no;cellular;sep;thu;291;yes
37;admin.;unmarried;high.school;no;yes;no;cellular;jul;mon;87;no
31;technician;unmarried;university.degree;no;yes;no;cellular;apr;thu;701;yes
41;unemployed;unmarried;high.school;no;no;no;cellular;jul;wed;197;no
27;admin.;unmarried;high.school;no;yes;no;cellular;may;mon;156;no
24;services;unmarried;high.school;no;no;no;telephone;may;wed;111;no
39;management;married;university.degree;no;no;no;cellular;aug;fri;224;no
61;blue-collar;married;professional.course;no;yes;no;cellular;oct;thu;246;yes
27;admin.;unmarried;university.degree;no;yes;no;cellular;jun;fri;136;no
29;admin.;unmarried;university.degree;no;yes;no;cellular;nov;fri;24;no
26;blue-collar;unmarried;basic.6y;no;no;no;cellular;oct;wed;808;yes
49;technician;married;professional.course;no;yes;no;cellular;nov;wed;298;no
40;technician;married;basic.9y;no;no;no;telephone;may;tue;135;no
24;services;unmarried;high.school;no;no;no;cellular;jun;wed;150;no
33;admin.;unmarried;university.degree;no;yes;no;cellular;may;wed;9;no
51;blue-collar;married;university.degree;no;yes;no;cellular;may;fri;99;no
51;admin.;unmarried;university.degree;no;yes;no;cellular;aug;tue;179;no
43;technician;married;high.school;no;yes;no;telephone;nov;thu;37;no
31;technician;unmarried;professional.course;no;yes;no;cellular;apr;mon;199;no
31;blue-collar;unmarried;professional.course;no;yes;no;cellular;may;thu;60;no
40;blue-collar;married;basic.9y;no;no;yes;telephone;jul;tue;1135;yes
35;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;134;no
30;unemployed;married;high.school;no;yes;yes;telephone;may;mon;104;no
38;technician;unmarried;university.degree;no;yes;no;cellular;apr;fri;31;no
36;admin.;married;basic.9y;no;yes;no;cellular;may;tue;100;no
43;unemployed;married;basic.4y;no;no;no;cellular;may;wed;117;no
29;entrepreneur;unmarried;basic.9y;no;no;no;cellular;jul;mon;223;no
56;technician;unmarried;professional.course;no;yes;no;cellular;nov;tue;116;no
31;admin.;married;high.school;no;no;no;telephone;may;fri;170;no
40;technician;unmarried;high.school;no;no;no;telephone;may;tue;151;no
31;admin.;unmarried;university.degree;no;no;no;cellular;jun;tue;99;no
51;technician;unmarried;basic.9y;no;yes;no;telephone;nov;fri;218;no
59;retired;married;basic.4y;no;yes;no;cellular;aug;fri;94;no
33;blue-collar;unmarried;basic.4y;no;no;no;cellular;apr;thu;452;yes
41;self-employed;married;basic.9y;no;yes;no;cellular;may;thu;1135;yes
39;services;unmarried;high.school;no;no;no;cellular;jul;wed;239;no
36;admin.;married;professional.course;no;yes;no;telephone;jun;tue;129;no
33;admin.;unmarried;high.school;no;yes;no;cellular;nov;wed;208;no
37;self-employed;married;professional.course;no;yes;yes;cellular;nov;mon;1024;yes
25;blue-collar;unmarried;basic.4y;no;no;no;telephone;may;fri;196;no
38;blue-collar;married;basic.9y;no;no;no;cellular;nov;tue;213;no
33;entrepreneur;unmarried;high.school;no;yes;yes;cellular;may;wed;328;no
28;services;married;high.school;no;no;no;telephone;may;mon;1022;yes
39;self-employed;married;basic.9y;no;no;no;cellular;nov;wed;46;no
27;services;unmarried;high.school;no;no;no;cellular;jul;mon;505;no
25;technician;unmarried;professional.course;no;yes;no;cellular;may;tue;157;no
34;technician;unmarried;professional.course;no;yes;no;cellular;may;mon;601;yes
33;technician;unmarried;high.school;no;yes;no;cellular;aug;mon;73;no
42;technician;married;professional.course;no;yes;no;cellular;aug;tue;607;yes
30;admin.;unmarried;university.degree;no;no;no;telephone;jul;wed;84;no
24;blue-collar;unmarried;basic.9y;no;yes;yes;cellular;jul;mon;449;no
47;blue-collar;married;basic.9y;no;no;no;cellular;aug;fri;27;no
57;management;married;university.degree;no;no;no;cellular;may;wed;1205;yes
29;admin.;unmarried;university.degree;no;no;no;cellular;nov;thu;134;yes
44;services;married;professional.course;no;no;no;cellular;aug;mon;90;no
41;blue-collar;unmarried;basic.9y;no;no;no;telephone;may;thu;74;no
34;blue-collar;married;basic.9y;no;yes;yes;telephone;nov;thu;98;no
28;blue-collar;married;basic.9y;no;no;yes;telephone;may;wed;109;no
59;management;married;university.degree;no;no;no;telephone;may;mon;340;yes
45;blue-collar;married;basic.4y;no;no;no;telephone;may;mon;164;no
37;blue-collar;married;basic.4y;no;no;yes;cellular;may;wed;199;no
46;management;married;high.school;no;no;no;cellular;nov;fri;79;no
34;self-employed;married;professional.course;no;yes;no;cellular;nov;wed;103;no
37;technician;unmarried;high.school;no;yes;no;telephone;apr;thu;63;no
38;admin.;unmarried;university.degree;no;yes;no;telephone;jun;fri;170;no
36;admin.;married;university.degree;no;yes;no;cellular;jul;wed;570;yes
41;admin.;unmarried;university.degree;no;no;no;cellular;nov;tue;93;no
44;services;married;high.school;no;no;no;cellular;aug;thu;464;no
31;housemaid;married;high.school;no;yes;no;cellular;jul;mon;64;no
47;retired;married;basic.4y;no;no;no;telephone;jul;tue;484;no
33;admin.;unmarried;high.school;no;yes;no;cellular;apr;wed;961;yes
35;admin.;unmarried;high.school;no;no;no;cellular;may;wed;236;no
31;admin.;unmarried;high.school;no;yes;no;cellular;nov;wed;456;yes
35;technician;married;high.school;no;no;no;telephone;aug;fri;243;yes
31;admin.;unmarried;university.degree;no;yes;no;cellular;apr;thu;370;yes
39;blue-collar;married;basic.6y;no;yes;no;telephone;jun;wed;52;no
25;blue-collar;married;basic.4y;no;no;yes;telephone;jul;thu;1008;yes
55;housemaid;married;basic.4y;no;yes;no;cellular;apr;mon;1435;yes
27;blue-collar;married;basic.6y;no;no;no;telephone;may;tue;37;no
36;admin.;unmarried;high.school;no;yes;no;telephone;jun;mon;32;no
70;retired;married;basic.4y;no;yes;no;cellular;mar;mon;61;no
27;admin.;unmarried;high.school;no;no;no;cellular;jul;tue;158;no
31;technician;unmarried;professional.course;no;no;no;cellular;nov;wed;220;no
23;student;unmarried;high.school;no;yes;no;cellular;aug;thu;784;yes
52;admin.;married;university.degree;no;yes;no;cellular;aug;tue;469;no
35;technician;unmarried;professional.course;no;yes;no;cellular;aug;wed;152;no
52;management;married;professional.course;no;yes;no;telephone;may;tue;709;yes
41;entrepreneur;unmarried;high.school;no;yes;no;telephone;jul;thu;153;no
24;unemployed;unmarried;high.school;no;no;yes;cellular;may;mon;375;yes
34;self-employed;unmarried;university.degree;no;yes;no;telephone;may;wed;148;no
36;admin.;unmarried;university.degree;no;no;no;telephone;may;tue;363;no
42;management;married;basic.6y;no;yes;no;telephone;sep;thu;230;yes
34;admin.;unmarried;university.degree;no;no;no;cellular;aug;fri;114;no
41;admin.;married;high.school;no;no;no;telephone;jun;thu;152;no
38;technician;unmarried;professional.course;no;no;yes;cellular;nov;tue;76;no
52;admin.;married;high.school;no;yes;no;telephone;jun;fri;84;no
33;technician;married;professional.course;no;yes;no;cellular;aug;tue;940;yes
21;services;unmarried;high.school;no;no;no;cellular;jun;fri;110;no
36;technician;unmarried;high.school;no;yes;no;telephone;may;mon;142;no
27;self-employed;unmarried;university.degree;no;yes;no;telephone;jun;fri;244;no
31;technician;married;university.degree;no;yes;yes;cellular;jul;mon;385;yes
80;retired;married;basic.4y;no;yes;no;cellular;mar;thu;156;yes
33;entrepreneur;unmarried;professional.course;no;yes;no;cellular;mar;fri;373;yes
33;admin.;unmarried;university.degree;no;yes;yes;cellular;aug;wed;102;no
29;admin.;unmarried;university.degree;no;no;no;cellular;aug;mon;716;yes
42;admin.;married;university.degree;no;yes;no;cellular;aug;tue;1311;yes
31;blue-collar;married;basic.9y;no;yes;yes;telephone;jun;mon;238;no
39;admin.;unmarried;high.school;no;no;no;cellular;may;thu;387;no
30;admin.;married;university.degree;no;no;no;cellular;apr;tue;161;yes
46;blue-collar;married;basic.9y;no;yes;yes;cellular;nov;wed;814;yes
30;technician;married;professional.course;no;yes;yes;cellular;aug;thu;22;no
45;admin.;married;university.degree;no;yes;yes;cellular;apr;thu;317;yes
71;retired;married;high.school;no;no;no;cellular;sep;mon;363;yes
