age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
35;technician;unmarried;professional.course;no;yes;yes;cellular;aug;thu;133;no
39;self-employed;unmarried;high.school;no;no;no;cellular;sep;tue;108;yes
28;self-employed;unmarried;university.degree;no;no;no;telephone;may;thu;77;no
51;blue-collar;married;basic.4y;no;yes;yes;telephone;jun;fri;18;no
43;admin.;unmarried;university.degree;no;yes;no;cellular;aug;tue;837;yes
53;technician;unmarried;university.degree;no;yes;no;telephone;may;wed;352;no
21;student;unmarried;high.school;no;no;no;cellular;jun;wed;295;no
46;services;unmarried;high.school;no;no;no;telephone;may;fri;56;no
38;blue-collar;unmarried;basic.6y;no;no;no;cellular;nov;wed;520;no
38;self-employed;married;professional.course;no;yes;no;cellular;apr;thu;779;yes
58;admin.;unmarried;university.degree;no;yes;no;cellular;may;tue;851;yes
39;housemaid;married;high.school;no;yes;no;telephone;may;fri;193;no
36;services;unmarried;basic.9y;no;no;no;cellular;may;tue;286;no
30;services;unmarried;high.school;no;no;no;cellular;may;mon;700;yes
39;admin.;unmarried;university.degree;no;no;yes;cellular;jul;mon;375;yes
28;technician;unmarried;professional.course;no;yes;no;cellular;nov;wed;296;yes
30;technician;married;university.degree;no;no;no;telephone;may;mon;165;no
37;self-employed;unmarried;university.degree;no;yes;no;cellular;apr;thu;465;yes
35;admin.;unmarried;high.school;no;yes;no;telephone;may;wed;59;no
32;management;married;high.school;no;yes;yes;telephone;may;tue;62;no
77;retired;married;basic.4y;no;yes;no;cellular;sep;thu;190;yes
41;admin.;married;university.degree;no;yes;no;cellular;jul;fri;269;no
35;admin.;unmarried;university.degree;no;no;no;cellular;jul;fri;391;yes
34;admin.;unmarried;university.degree;no;no;yes;cellular;mar;tue;288;yes
31;entrepreneur;married;basic.6y;no;yes;no;telephone;may;tue;256;no
38;technician;married;university.degree;no;yes;no;cellular;aug;tue;95;no
49;admin.;unmarried;university.degree;no;no;no;cellular;jul;tue;57;no
25;services;unmarried;basic.9y;no;yes;no;cellular;jul;wed;509;yes
42;technician;married;basic.9y;no;no;no;cellular;nov;wed;294;no
29;technician;married;university.degree;no;yes;no;cellular;apr;wed;58;no
42;management;married;university.degree;no;no;no;telephone;jun;wed;168;no
30;blue-collar;married;high.school;no;yes;no;telephone;mar;tue;904;yes
58;admin.;married;high.school;no;yes;no;cellular;may;fri;67;no
25;student;unmarried;university.degree;no;no;no;cellular;aug;thu;184;yes
31;admin.;unmarried;high.school;no;yes;yes;telephone;jun;tue;287;no
38;technician;unmarried;high.school;no;yes;no;cellular;aug;mon;384;yes
37;admin.;unmarried;university.degree;no;yes;no;cellular;may;tue;918;yes
56;retired;married;university.degree;no;yes;no;cellular;nov;fri;189;no
32;technician;unmarried;professional.course;no;yes;no;cellular;aug;tue;473;yes
25;technician;unmarried;university.degree;no;yes;no;telephone;aug;thu;256;yes
37;admin.;married;university.degree;no;yes;no;cellular;sep;wed;140;yes
46;entrepreneur;married;professional.course;no;no;yes;cellular;apr;fri;69;no
32;blue-collar;married;high.school;no;yes;no;telephone;nov;mon;943;yes
45;admin.;married;high.school;no;yes;no;cellular;oct;fri;738;yes
25;management;unmarried;university.degree;no;no;no;cellular;jul;tue;125;no
28;technician;unmarried;university.degree;no;no;no;cellular;jul;fri;453;no
36;blue-collar;unmarried;basic.4y;no;yes;no;telephone;jun;fri;250;no
37;technician;unmarried;university.degree;no;yes;no;telephone;may;thu;199;no
32;admin.;married;university.degree;no;yes;yes;cellular;aug;tue;246;no
49;services;married;high.school;no;no;no;cellular;jun;tue;239;yes
45;entrepreneur;unmarried;university.degree;no;no;no;cellular;jul;mon;123;no
47;technician;married;professional.course;no;yes;no;cellular;nov;thu;329;yes
36;admin.;married;high.school;no;no;no;cellular;may;mon;68;no
29;services;unmarried;high.school;no;yes;no;telephone;jun;thu;1018;yes
71;retired;married;basic.4y;no;no;no;cellular;apr;mon;328;yes
40;blue-collar;married;professional.course;no;no;no;cellular;jul;mon;81;no
52;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;149;no
26;services;unmarried;high.school;no;yes;no;cellular;jul;tue;407;yes
33;blue-collar;unmarried;high.school;no;no;no;cellular;may;mon;2301;yes
28;admin.;married;university.degree;no;yes;no;telephone;jun;mon;406;no
30;self-employed;unmarried;university.degree;no;no;no;cellular;apr;thu;245;yes
40;admin.;unmarried;university.degree;no;yes;yes;cellular;nov;fri;12;no
38;entrepreneur;married;basic.9y;no;yes;no;cellular;nov;mon;136;no
57;management;unmarried;university.degree;no;no;no;telephone;may;fri;111;no
31;blue-collar;unmarried;high.school;no;no;no;telephone;may;tue;1882;yes
24;admin.;married;basic.9y;no;yes;no;telephone;may;mon;764;yes
31;blue-collar;unmarried;university.degree;no;no;no;cellular;aug;wed;174;no
45;technician;unmarried;professional.course;no;no;no;cellular;apr;thu;370;no
26;unemployed;unmarried;university.degree;no;yes;no;cellular;apr;tue;168;yes
36;admin.;married;university.degree;no;yes;no;telephone;apr;mon;5;no
39;admin.;unmarried;high.school;no;no;no;telephone;jun;tue;183;no
51;blue-collar;married;basic.4y;no;no;no;cellular;may;wed;254;no
31;admin.;unmarried;high.school;no;no;no;cellular;apr;thu;252;yes
32;blue-collar;married;basic.6y;no;yes;yes;cellular;apr;fri;205;no
59;blue-collar;unmarried;basic.4y;no;yes;no;cellular;jul;thu;218;yes
38;admin.;unmarried;basic.9y;no;no;no;cellular;oct;wed;139;no
55;entrepreneur;married;professional.course;no;yes;no;cellular;nov;thu;124;no
32;technician;married;university.degree;no;yes;no;cellular;nov;thu;245;no
28;student;unmarried;basic.9y;no;yes;no;cellular;mar;tue;320;yes
29;technician;unmarried;professional.course;no;no;no;telephone;may;wed;199;no
46;services;married;high.school;no;yes;yes;cellular;apr;thu;354;yes
31;blue-collar;unmarried;basic.9y;no;no;no;cellular;may;wed;459;no
33;admin.;married;high.school;no;no;yes;telephone;may;fri;84;no
59;retired;married;university.degree;no;yes;no;cellular;aug;thu;17;no
57;retired;married;basic.9y;no;yes;yes;cellular;aug;tue;1223;yes
31;technician;unmarried;professional.course;no;yes;no;cellular;aug;thu;310;yes
29;admin.;unmarried;university.degree;no;no;no;cellular;apr;thu;800;yes
80;retired;unmarried;basic.4y;no;no;yes;cellular;jul;thu;169;yes
32;admin.;married;university.degree;no;yes;no;cellular;aug;tue;359;no
43;admin.;married;high.school;no;no;no;cellular;nov;tue;127;no
36;blue-collar;unmarried;basic.9y;no;yes;yes;cellular;nov;fri;70;no
32;technician;married;basic.9y;no;no;no;cellular;sep;wed;183;yes
36;admin.;married;university.degree;no;yes;no;cellular;nov;fri;189;no
39;services;married;professional.course;no;no;no;cellular;nov;thu;161;no
23;student;unmarried;high.school;no;no;no;cellular;jul;tue;370;yes
31;housemaid;married;high.school;no;yes;no;cellular;jul;mon;109;no
25;unemployed;unmarried;university.degree;no;yes;no;cellular;apr;thu;260;yes
40;services;married;high.school;no;no;no;telephone;may;thu;153;no
33;self-employed;married;university.degree;no;yes;no;telephone;jul;mon;105;no
41;admin.;married;university.degree;no;no;no;cellular;dec;thu;213;yes
46;admin.;unmarried;high.school;no;no;no;telephone;may;fri;132;no
37;technician;unmarried;university.degree;no;no;no;cellular;apr;mon;190;no
38;admin.;married;high.school;no;no;no;telephone;may;thu;179;no
37;admin.;unmarried;university.degree;no;no;no;telephone;jun;wed;193;no
44;admin.;unmarried;university.degree;no;no;no;cellular;jun;tue;924;yes
49;blue-collar;married;basic.9y;no;yes;no;cellular;jul;thu;268;no
47;blue-collar;married;basic.4y;no;no;no;cellular;aug;mon;134;no
31;management;married;university.degree;no;yes;yes;cellular;aug;wed;649;yes
36;technician;unmarried;professional.course;no;yes;no;cellular;nov;thu;61;no
41;admin.;unmarried;university.degree;no;no;no;cellular;mar;fri;319;yes
29;blue-collar;married;professional.course;no;yes;yes;cellular;nov;thu;136;no
35;admin.;married;university.degree;no;yes;yes;telephone;may;mon;280;no
37;technician;married;university.degree;no;yes;no;cellular;oct;wed;364;yes
26;admin.;unmarried;university.degree;no;yes;no;cellular;sep;tue;201;yes
45;management;married;university.degree;no;yes;yes;telephone;may;thu;807;no
34;self-employed;unmarried;professional.course;no;yes;no;telephone;may;fri;10;no
46;admin.;unmarried;high.school;no;yes;no;telephone;nov;wed;207;no
44;services;unmarried;high.school;no;yes;yes;cellular;nov;mon;164;no
30;technician;unmarried;professional.course;no;no;no;cellular;aug;fri;153;no
44;admin.;unmarried;high.school;no;yes;no;telephone;oct;tue;294;yes
75;retired;married;basic.4y;no;no;no;cellular;aug;wed;248;yes
22;student;unmarried;basic.6y;no;yes;no;cellular;oct;tue;89;no
43;services;married;basic.6y;no;no;no;cellular;sep;tue;115;no
41;technician;unmarried;university.degree;no;no;no;cellular;mar;thu;187;yes
55;admin.;unmarried;high.school;no;yes;no;cellular;aug;tue;244;yes
43;entrepreneur;married;basic.6y;no;yes;no;cellular;may;mon;195;no
60;management;unmarried;university.degree;no;yes;yes;cellular;mar;wed;194;yes
38;technician;unmarried;professional.course;no;no;no;telephone;jun;thu;252;no
33;services;unmarried;university.degree;no;no;no;cellular;oct;mon;110;no
49;technician;married;professional.course;no;no;no;telephone;may;fri;736;yes
32;admin.;married;university.degree;no;no;no;cellular;may;thu;366;no
27;admin.;married;university.degree;no;no;yes;cellular;jul;tue;99;yes
26;unemployed;married;high.school;no;no;no;cellular;jul;tue;322;no
50;housemaid;married;basic.9y;no;yes;no;cellular;may;mon;126;no
37;admin.;married;university.degree;no;no;no;cellular;nov;mon;52;no
30;blue-collar;unmarried;basic.6y;no;yes;no;cellular;may;thu;542;yes
32;blue-collar;unmarried;university.degree;no;yes;no;telephone;nov;thu;59;no
30;blue-collar;unmarried;basic.9y;no;no;yes;telephone;jun;tue;134;no
33;blue-collar;married;basic.4y;no;yes;no;telephone;jun;fri;78;no
35;services;married;high.school;no;no;no;telephone;may;mon;159;no
36;entrepreneur;married;university.degree;no;no;no;cellular;jul;wed;638;yes
44;self-employed;married;professional.course;no;yes;no;telephone;aug;wed;116;no
51;admin.;married;university.degree;no;no;no;cellular;nov;tue;104;no
30;admin.;unmarried;university.degree;no;yes;no;cellular;jun;wed;214;yes
34;admin.;unmarried;high.school;no;no;no;cellular;apr;tue;446;no
32;admin.;unmarried;university.degree;no;yes;no;cellular;aug;mon;1080;yes
25;admin.;unmarried;high.school;no;yes;no;cellular;jul;thu;476;yes
36;self-employed;unmarried;university.degree;no;no;yes;cellular;jun;mon;458;yes
56;technician;married;professional.course;no;yes;no;cellular;jul;mon;207;yes
71;retired;unmarried;university.degree;no;yes;no;cellular;aug;thu;217;yes
60;retired;unmarried;basic.4y;no;no;no;cellular;apr;tue;465;yes
32;blue-collar;married;basic.9y;no;yes;no;cellular;may;thu;83;no
36;blue-collar;married;high.school;no;yes;no;cellular;nov;wed;40;no
31;housemaid;unmarried;high.school;no;yes;no;cellular;may;thu;633;no
24;admin.;unmarried;high.school;no;yes;yes;cellular;mar;wed;224;yes
41;blue-collar;married;basic.4y;no;yes;no;telephone;jul;wed;52;no
30;admin.;unmarried;university.degree;no;yes;no;cellular;may;wed;60;no
24;student;unmarried;high.school;no;yes;yes;cellular;sep;wed;251;yes
31;blue-collar;married;university.degree;no;yes;no;cellular;jun;mon;382;yes
59;blue-collar;married;basic.4y;no;no;no;cellular;mar;tue;237;yes
28;services;married;high.school;no;no;no;telephone;jun;mon;659;yes
56;management;unmarried;university.degree;no;no;no;cellular;nov;wed;90;no
27;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;mon;120;no
31;admin.;unmarried;high.school;no;no;no;cellular;may;wed;439;yes
22;services;unmarried;professional.course;no;no;no;cellular;jul;tue;363;yes
36;management;unmarried;university.degree;no;yes;no;cellular;jun;wed;300;yes
50;admin.;married;university.degree;no;no;no;telephone;jul;mon;1076;yes
43;admin.;married;university.degree;no;yes;no;telephone;jun;tue;30;no
40;blue-collar;unmarried;basic.9y;no;no;yes;telephone;may;wed;227;no
37;management;married;university.degree;no;no;no;telephone;jun;mon;1323;yes
36;blue-collar;unmarried;basic.6y;no;yes;no;telephone;jun;tue;214;no
53;admin.;married;university.degree;no;yes;no;cellular;nov;tue;409;yes
36;technician;married;professional.course;no;yes;no;cellular;apr;fri;17;no
31;technician;unmarried;professional.course;no;yes;no;cellular;aug;mon;194;no
41;blue-collar;unmarried;basic.6y;no;no;no;cellular;jul;fri;159;no
30;admin.;married;university.degree;no;yes;no;telephone;may;fri;238;no
55;technician;married;professional.course;no;yes;no;cellular;apr;mon;371;no
31;technician;unmarried;university.degree;no;yes;no;cellular;may;mon;1514;yes
35;technician;unmarried;professional.course;no;yes;no;cellular;aug;wed;114;no
30;management;married;university.degree;no;no;no;cellular;oct;tue;411;yes
33;entrepreneur;married;basic.9y;no;no;no;cellular;may;wed;349;no
52;admin.;married;high.school;no;no;no;cellular;jul;fri;795;no
46;self-employed;married;university.degree;no;no;yes;cellular;aug;thu;432;no
31;admin.;married;university.degree;no;yes;no;telephone;jul;mon;118;no
30;services;unmarried;high.school;no;yes;yes;cellular;may;fri;255;no
39;unemployed;married;basic.4y;no;no;no;cellular;may;thu;228;no
32;blue-collar;unmarried;basic.9y;no;no;no;telephone;may;wed;95;no
30;services;unmarried;basic.9y;no;no;no;telephone;jun;fri;158;no
31;blue-collar;unmarried;basic.4y;no;yes;no;cellular;jul;tue;160;no
33;admin.;unmarried;high.school;no;yes;no;cellular;jun;tue;74;no
26;student;unmarried;basic.4y;no;no;yes;cellular;may;mon;802;yes
28;admin.;unmarried;university.degree;no;no;yes;cellular;mar;wed;96;yes
45;admin.;married;university.degree;no;no;no;cellular;aug;mon;608;yes
25;admin.;unmarried;university.degree;no;no;no;cellular;jun;tue;417;yes
62;self-employed;married;university.degree;no;yes;yes;telephone;apr;thu;164;no
42;admin.;married;basic.9y;no;yes;no;telephone;may;wed;117;no
28;management;unmarried;university.degree;no;no;no;telephone;jun;thu;651;yes
41;unemployed;married;high.school;no;no;no;cellular;sep;wed;182;yes
28;blue-collar;unmarried;basic.9y;no;yes;no;cellular;apr;thu;106;no
32;admin.;married;high.school;no;yes;no;telephone;jul;mon;19;no
50;technician;married;professional.course;no;yes;no;cellular;nov;tue;1978;yes
58;retired;married;basic.4y;no;yes;no;cellular;nov;wed;487;yes
48;management;married;university.degree;no;yes;no;telephone;may;thu;190;no
37;blue-collar;married;basic.6y;no;yes;no;cellular;apr;mon;1138;yes
57;management;married;university.degree;no;yes;no;cellular;aug;thu;107;no
24;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;fri;659;yes
33;admin.;married;high.school;no;no;no;cellular;may;wed;105;no
31;self-employed;unmarried;university.degree;no;yes;no;cellular;apr;thu;383;yes
35;technician;unmarried;professional.course;no;yes;yes;cellular;jun;wed;181;no
32;admin.;unmarried;university.degree;no;yes;no;cellular;aug;tue;105;no
35;services;married;basic.6y;no;no;no;cellular;may;mon;392;yes
28;student;unmarried;high.school;no;no;no;telephone;oct;thu;280;no
37;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;fri;240;no
41;technician;married;professional.course;no;yes;no;cellular;aug;fri;307;no
61;retired;married;basic.4y;no;no;no;telephone;oct;fri;194;yes
60;admin.;married;basic.9y;no;no;no;cellular;jul;thu;174;yes
22;student;unmarried;high.school;no;no;yes;cellular;jun;mon;563;yes
45;technician;married;university.degree;no;yes;no;telephone;jun;tue;189;no
29;admin.;unmarried;university.degree;no;no;no;cellular;apr;wed;548;yes
32;services;married;high.school;no;yes;no;telephone;jun;fri;157;no
28;admin.;unmarried;university.degree;no;yes;yes;cellular;dec;fri;454;no
37;blue-collar;married;basic.6y;no;yes;no;telephone;may;tue;130;no
41;admin.;married;university.degree;no;yes;no;cellular;aug;mon;145;no
29;technician;unmarried;professional.course;no;yes;no;cellular;may;mon;487;yes
37;housemaid;unmarried;university.degree;no;no;no;cellular;oct;tue;296;yes
31;unemployed;married;high.school;yes;no;no;cellular;nov;tue;111;no
59;retired;married;university.degree;no;yes;no;cellular;aug;fri;28;no
53;admin.;married;basic.9y;no;no;no;telephone;may;mon;40;no
46;entrepreneur;unmarried;basic.9y;no;yes;no;cellular;nov;thu;201;no
33;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;339;no
34;technician;married;university.degree;no;yes;no;telephone;may;thu;309;no
40;admin.;married;high.school;no;no;no;telephone;jun;thu;221;no
34;technician;unmarried;professional.course;no;yes;no;cellular;aug;tue;1416;yes
44;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;169;no
80;retired;unmarried;basic.4y;no;yes;no;telephone;apr;wed;623;yes
30;self-employed;unmarried;university.degree;no;no;no;cellular;sep;tue;169;yes
31;technician;unmarried;professional.course;no;yes;no;cellular;aug;mon;106;no
35;technician;unmarried;professional.course;no;yes;yes;cellular;jul;thu;559;no
50;admin.;married;basic.9y;no;no;no;telephone;jun;fri;116;no
62;retired;married;basic.4y;no;no;no;cellular;aug;mon;317;yes
27;services;unmarried;basic.9y;no;yes;yes;cellular;jul;tue;88;no
